noun,relative,dist
沿海,0.0,0.0
栗本,0.0,0.0
郭内,0.0,0.0
五稜,0.0,0.0
堀割,0.0,0.0
広井,0.0,0.0
津波,0.0,0.0
喜三郎,0.0,0.0
井上,0.0,0.0
石工,0.0,0.0
松川,0.0,0.0
石垣,0.0,0.05263157894736842
山口,0.0,0.0
内訳,0.0,0.0
下付,0.0,0.0
継続,0.0,0.5
総額,0.0,0.0
橋本,0.0,0.0
兼務,0.0,0.0
勝田,0.0,0.0
書物,0.0,0.0
推薦,0.0,0.0
先生,0.0,0.0
解決,0.0,0.0
風景,0.0,0.0
子供,0.0,0.0
帰還,0.0,0.0
余裕,0.0,0.0
立場,0.0,0.0
民政,0.0,0.0
両国間,0.0,0.0
訪問,0.0,0.0
矢不来,0.0,0.0
予備,0.0,0.0
兵器,0.0,0.0
長官,0.0,0.0
服部,0.0,0.0
審議,0.0,0.0
折衝,0.0,0.0
有川,0.0,0.0
斡旋,0.0,0.0
近隣,0.0,0.0
消火,0.0,0.0
大工,0.0,0.0
遊び,0.0,0.0
子供たち,0.0,0.0
体裁,0.0,0.0
繁忙,0.0,0.0
例外,0.0,0.0
業態,0.0,0.5
趨勢,0.0,0.0
達し,0.0,0.75
重役,0.0,0.0
働き,0.0,0.027777777777777776
窮民,0.0,0.0
措置,0.0,0.0
類焼,0.0,0.5
町家,0.0,0.0
実行,0.0,0.5
山ノ上町,0.0,0.0
同行,0.0,0.0
騒ぎ,0.0,0.0
再度,0.0,0.0
少年,0.0,0.0
食料,0.0,0.0
手紙,0.0,0.0
ボート,0.0,0.0
あて,0.0,0.0
会談,0.0,0.0
ゴロウニン,0.0,0.0
歩道橋,0.0,0.0
北門,0.0,0.0
商工業,0.0,0.0
運賃,0.0,0.0
要望,0.0,0.0
対立,0.0,0.0
従前,0.0,0.0
大工町,0.0,0.0
仲町,0.0,0.0
部屋,0.0,0.0
惣代,0.0,0.0
給与,0.0,0.0
渡世,0.0,0.0
往復,0.0,0.0
リコルド,0.0,0.0
行き,0.0,0.0
調停,0.0,0.0
両国,0.0,0.0
日露,0.0,0.0
犠牲,0.0,0.0
連行,0.0,0.0
途中,0.0,0.5
水産物,0.0,0.0
彦助,0.0,0.0
ディアナ,0.0,0.0
釈放,0.0,0.0
捕虜,0.0,0.0
意思,0.0,0.0
日本語,0.0,0.0
要旨,0.0,0.0
一度,0.0,0.0
光景,0.0,0.0
士官,0.0,0.0
鎮撫,0.0,0.0
芸者,0.0,0.0
果物,0.0,0.0
興行,0.0,0.0
免許,0.0,0.0
大石,0.0,0.0
法華,0.0,0.0
茶屋,0.0,0.0
長屋,0.0,0.0
娼妓,0.0,0.0
清水,0.0,0.0
観音,0.0,0.0
例祭,0.0,0.0
私娼,0.0,0.0
日雇い,0.0,0.0
家作,0.0,0.0
職人,0.0,0.0
町並み,0.0,0.02564102564102564
村々,0.0,0.0
幕領,0.0,0.0
大洋,0.0,0.0
概略,0.0,0.0
衝突,0.0,0.0
兵士,0.0,0.0
石田,0.0,0.0
住職,0.0,0.0
永井,0.0,0.0
焦点,0.0,0.0
論議,0.0,0.0
捻出,0.0,0.0
設計,0.0,0.0
築城,0.0,0.0
欠乏,0.0,0.0
紛議,0.0,0.0
捕鯨船,0.0,0.0
送還,0.0,0.0
航行,0.0,0.0
翌月,0.0,0.0
小右衛門,0.0,0.0
停泊,0.0,0.0
生産量,0.0,0.0
増減,0.0,0.0
建網,0.0,0.0
有志,0.0,0.5
諸税,0.0,0.0
職制,0.0,0.0
引継ぎ,0.0,0.0
貸金,0.0,0.0
水野,0.0,0.0
藤田,0.0,0.0
配慮,0.0,0.0
軌道,0.0,0.0
手配,0.0,0.25
幕閣,0.0,0.0
推進,0.0,0.0
教導,0.0,0.0
か村,0.0,0.0
改善,0.0,0.3111111111111111
菓子,0.0,0.0
裁縫,0.0,0.0
島田,0.0,0.0
出納,0.0,0.0
過ぎ,0.0,0.0
施政,0.0,0.0
歳出,0.0,0.0
発行,0.0,0.0
勃興,0.0,0.0
肥料,0.0,0.16666666666666666
対応,0.0,0.0
取組,0.0,0.0
買付,0.0,0.0
三重,0.0,0.0
総計,0.0,0.0
自分,0.0,0.0
契約,0.0,0.25
抵抗,0.0,0.0
船名,0.0,0.0
競売,0.0,0.0
追放,0.0,0.0
異人,0.0,0.0
没落,0.0,0.0
藤野,0.0,0.0
総裁,0.0,0.0
組合員,0.0,0.0
漁夫,0.0,0.0
一躍,0.0,0.0
太政官,0.0,0.0
学制,0.0,0.0
文部省,0.0,0.0
講義,0.0,0.0
私塾,0.0,0.0
書記官,0.0,0.08333333333333333
邦人,0.0,0.0
洋画,0.0,0.0
代理,0.0,0.03333333333333333
塩田,0.0,0.0
養成,0.0,0.0
余暇,0.0,0.0
五八郎,0.0,0.0
名村,0.0,0.0
文庫,0.0,0.0
語学,0.0,0.0
清吉,0.0,0.0
横山,0.0,0.0
露国,0.0,0.0
印刷,0.0,0.0
診察,0.0,0.0
玄関,0.0,0.0
施療,0.0,0.0
当事者,0.0,0.0
誕生,0.0,0.0
医学所,0.0,0.0
