noun,relative,dist
文言,0.0,0.0
細則,0.0,0.09090909090909091
終了,0.0,1.0
危機感,0.0,0.18055555555555555
届出,0.0,0.0
緩和,0.0,0.06666666666666667
方式,0.0,0.25
変容,0.0,0.0
運用,0.0,0.41929824561403506
融資,0.0,0.8333333333333334
直航,0.0,0.0
石数,0.0,0.3333333333333333
関わり,0.0,0.0
納税,0.0,0.09555555555555556
基幹,0.0,0.0
利害,0.0,0.125
経済上,0.0,0.14285714285714285
工事費,0.0,0.0
失敗,0.0,0.045454545454545456
着工,0.0,0.0
経由,0.0,0.5
支障,0.0,0.0
促進,0.0,0.25757575757575757
自立,0.0,0.0
進捗,0.0,0.0
自費,0.0,0.6666666666666666
改訂,0.0,0.2
軍事,0.0,0.0
遠隔地,0.0,0.0
運営,0.0,1.0001152073732718
経理,0.0,0.0
大網,0.0,0.0
投資,0.0,0.75
採算,0.0,0.0
貸付金,0.0,0.125
損益,0.0,0.0
決算,0.0,0.3333333333333333
削減,0.0,0.037037037037037035
前出,0.0,0.8944444444444444
慶喜,0.0,0.0
再開発,0.0,0.09090909090909091
次官,0.0,0.0
記載,0.0,1.2435897435897436
プラン,0.0,0.0
積載,0.0,0.0
国旗,0.0,0.0
延べ,0.0,0.4242424242424242
ドルフ,0.0,0.3333333333333333
リュー,0.0,0.0
大日本,0.0,0.0
国交,0.0,0.0
購入,0.0,1.6137426900584793
船数,0.0,0.0
弥四郎,0.0,0.3333333333333333
不明,0.0,0.24358974358974358
上申書,0.0,0.0
中等,0.0,0.07692307692307693
一員,0.0,0.0
保証,0.0,1.4494667168580209
翻訳,0.0,0.0
マス,0.0,0.045454545454545456
ポンド,0.0,0.0
司令官,0.0,0.0
内実,0.0,0.0
現在地,0.0,0.1111111111111111
高島,0.0,0.0
はと,0.0,0.3611111111111111
荒木,0.0,0.0
中核,0.0,0.39285714285714285
前掲,0.0,2.0338672438672436
増強,0.0,0.821256038647343
ロジャーズ,0.0,0.0
増築,0.0,0.7361111111111112
ウィル,0.0,0.0
飼料,0.0,0.0
牛肉,0.0,0.0
在日,0.0,0.0
当該,0.0,0.0
サンフランシスコ,0.0,0.0
夫人,0.0,0.058823529411764705
用船,0.0,0.34090909090909094
総て,0.0,0.43333333333333335
大蔵省,0.0,0.23333333333333334
一因,0.0,0.125
地方税,0.0,0.0
国税,0.0,0.0
職種,0.0,0.0
税額,0.0,0.5
地価,0.0,1.6666666666666665
先祖,0.0,0.0
原価,0.0,0.1
費目,0.0,0.0
他府県,0.0,0.0
正副,0.0,0.0
民費,0.0,0.0
返済,0.0,0.20476190476190476
主眼,0.0,0.0
正右衛門,0.0,0.5
親睦,0.0,0.0
証券,0.0,0.5097147950089127
三業,0.0,0.0
貸座敷,0.0,0.625
芸妓,0.0,0.058823529411764705
事業費,0.0,0.0
国費,0.0,0.0
区民,0.0,0.16666666666666666
共有,0.0,0.4
授業料,0.0,0.0
半期,0.0,0.26785714285714285
区会,0.0,0.36363636363636365
近所,0.0,0.09090909090909091
告示,0.0,0.16666666666666666
町内会,0.0,0.0
地代,0.0,0.0
割当,0.0,0.0
変則,0.0,0.0
便所,0.0,0.0
修繕費,0.0,0.0
芸娼,0.0,0.0
戸数割,0.0,0.0
投票,0.0,0.7944444444444445
明確化,0.0,0.16666666666666666
分担,0.0,0.0
運行,0.0,0.5583333333333333
不定,0.0,0.8333333333333333
防止,0.0,0.0
意欲,0.0,0.027777777777777776
逓送,0.0,0.5
手形,0.0,0.6742424242424242
逓信,0.0,0.0
北海道内,0.0,0.5
商務,0.0,0.14285714285714285
判決,0.0,0.0
警察官,0.0,0.0
警視,0.0,0.07692307692307693
広島,0.0,0.16666666666666666
名古屋,0.0,0.7435897435897435
地方裁判所,0.0,0.0
控訴,0.0,0.0
郵便,0.0,1.6602564102564101
区役所,0.0,0.25
郵便局,0.0,1.0769230769230769
架設,0.0,0.0
宝町,0.0,0.25
見直し,0.0,0.0
公認,0.0,0.08333333333333333
郡長,0.0,0.0
井口,0.0,0.09090909090909091
常野,0.0,0.625
編制,0.0,0.0
貯金,0.0,1.0373015873015872
編入,0.0,0.07142857142857142
新任,0.0,0.3333333333333333
退職,0.0,0.0
選挙,0.0,0.30000000000000004
試験場,0.0,0.0
幹線,0.0,0.0
開通,0.0,0.0
分局,0.0,0.0
見出し,0.0,0.39999999999999997
監獄,0.0,0.0
自治制,0.0,0.1111111111111111
つながり,0.0,0.39285714285714285
原案,0.0,0.0
投書,0.0,0.5
施行後,0.0,0.0
照会,0.0,0.0
掲載,0.0,2.7123015873015874
開会,0.0,0.6
弁士,0.0,0.0
新聞紙,0.0,0.36507936507936506
代表的,0.0,0.3026315789473684
民権,0.0,0.25
頂点,0.0,0.5
国会,0.0,0.14285714285714285
気運,0.0,0.6761904761904762
統合,0.0,0.7
得票,0.0,0.0
当選者,0.0,0.0
議員,0.0,0.3
議長,0.0,0.1
啓蔵,0.0,0.1111111111111111
閣議,0.0,0.0
関西,0.0,0.5
コレラ,0.0,0.0
任期,0.0,0.2
年齢,0.0,0.0
賛成,0.0,0.25555555555555554
答弁,0.0,0.0
就任,0.0,2.691781874039939
官有,0.0,0.961111111111111
欠席,0.0,0.0
定数,0.0,0.0
宇三郎,0.0,0.3825396825396825
上田,0.0,0.0
平田,0.0,0.0
修正,0.0,0.0
出席,0.0,0.9722222222222222
藤五郎,0.0,0.1111111111111111
桜庭,0.0,0.0
決議,0.0,1.0303030303030303
住所,0.0,0.0
区会議員,0.0,0.0
公正,0.0,0.09090909090909091
枚田,0.0,0.1111111111111111
協同,0.0,0.10395010395010396
祝賀会,0.0,0.0
辞職,0.0,0.0
杉野,0.0,0.1111111111111111
総則,0.0,0.2
次郎吉,0.0,0.0
選挙法,0.0,0.0
組長,0.0,0.0625
間接,0.0,0.4769230769230769
元長,0.0,0.8333333333333333
村尾,0.0,0.8333333333333333
借家,0.0,0.0
埋め立て,0.0,0.125
安浪,0.0,0.0
教育費,0.0,0.0
議会,0.0,0.9783116883116882
補助金,0.0,0.25
参政権,0.0,0.0
府県会,0.0,0.0
つぎ,0.0,0.14285714285714285
裁定,0.0,0.25
改選,0.0,0.0
起業,0.0,0.0
選出,0.0,0.7464285714285714
科目,0.0,0.0
互選,0.0,0.14285714285714285
諮問,0.0,0.2
督促,0.0,0.0
不動産,0.0,0.06601731601731602
公布,0.0,0.4444444444444444
起工,0.0,0.16666666666666666
自主,0.0,0.16666666666666666
自治区,0.0,0.0
選挙人,0.0,0.0
検事,0.0,0.0
法規,0.0,0.125
水上,0.0,0.0
戦況,0.0,0.0
荒井,0.0,0.3333333333333333
軍用,0.0,0.0
大蔵,0.0,0.5969696969696969
引揚げ,0.0,0.0
火事,0.0,0.1
デュース,0.0,0.0
兵隊,0.0,0.5
沈没,0.0,0.0
表明,0.0,0.05555555555555555
咸臨,0.0,0.0
蟠龍,0.0,0.0
回天,0.0,0.0
朝陽,0.0,0.0
決着,0.0,0.0
海陸,0.0,0.03333333333333333
三上,0.0,0.0
きっかけ,0.0,0.05555555555555555
分隊,0.0,0.0
連携,0.0,0.0
野村,0.0,0.7114285714285714
春日,0.0,0.0
甲鉄,0.0,0.0
前金,0.0,0.0
稼業,0.0,0.0
連載,0.0,0.07142857142857142
妥協,0.0,0.0
撤廃,0.0,0.2
訓練,0.0,0.0
佐渡,0.0,0.16666666666666666
公選,0.0,0.16666666666666666
宣言,0.0,0.3333333333333333
働きかけ,0.0,0.4409090909090909
請願書,0.0,0.5
声明書,0.0,0.0
軍隊,0.0,0.5
解散,0.0,0.17681159420289855
渋沢,0.0,0.07692307692307693
彰義,0.0,0.5
支払,0.0,0.12794612794612795
再三,0.0,0.09090909090909091
総督府,0.0,0.25
小田,0.0,0.2
当局,0.0,0.4270202020202021
残金,0.0,0.0
仲介,0.0,0.0
請求,0.0,0.125
実質,0.0,0.21978021978021978
月俸,0.0,0.0
破綻,0.0,0.1414141414141414
窮状,0.0,0.0
戦線,0.0,0.0
天皇制,0.0,0.0
低迷,0.0,0.11847826086956523
布達,0.0,0.8047619047619048
聴取,0.0,0.1
黒田,0.0,0.11692307692307694
上京,0.0,1.7268740031897927
同盟,0.0,0.14285714285714285
遊撃隊,0.0,0.0
土方,0.0,0.0
連隊,0.0,0.0
常備,0.0,0.0
屯所,0.0,0.0
大隊,0.0,0.0
伝習,0.0,0.0
羽越,0.0,0.0
亀之助,0.0,0.0
中立,0.0,0.0
隆盛,0.0,0.6761904761904762
一覧表,0.0,0.5
小隊,0.0,0.0
変革,0.0,0.0
加盟,0.0,0.22916666666666666
本陣,0.0,0.0
嘆願書,0.0,0.3333333333333333
避難,0.0,0.0
応援,0.0,0.0
陸海軍,0.0,0.0
時任,0.0,0.5595238095238095
詰め,0.0,0.5288220551378446
士族,0.0,0.0
視点,0.0,0.4184782608695652
桐野,0.0,0.0
募集,0.0,0.8653846153846153
中隊,0.0,0.0
為基,0.0,0.3333333333333333
大多数,0.0,0.5
協和,0.0,0.0
内職,0.0,0.0
綱領,0.0,0.0
地租,0.0,0.5
大区,0.0,0.5333333333333333
議案,0.0,0.0
役場,0.0,0.1
出身者,0.0,0.0
戸長,0.0,0.0
有竹,0.0,0.0
関係書類,0.0,0.25
等級,0.0,0.5454545454545454
派出所,0.0,0.0
分署,0.0,0.0
警察署,0.0,1.0333333333333332
小区,0.0,0.7833333333333332
巡査,0.0,0.0
警部,0.0,0.0
県庁,0.0,0.07142857142857142
電信,0.0,0.0
懲役,0.0,0.0
違反者,0.0,0.0
条例,0.0,0.2925252525252525
総長,0.0,0.14285714285714285
区長,0.0,0.5333333333333333
定額,0.0,0.0
替え,0.0,0.702020202020202
地券,0.0,0.0
岩村,0.0,0.0
郡区,0.0,0.0
管下,0.0,0.0
清隆,0.0,0.11692307692307694
同港,0.0,0.0
前提,0.0,0.8333333333333333
専務,0.0,0.8333333333333333
義勇,0.0,0.0
前身,0.0,0.09090909090909091
兵部,0.0,0.0
通俊,0.0,0.0
招魂,0.0,0.0
カノン,0.0,0.0
解除,0.0,0.13574660633484165
勧告,0.0,0.0
会合,0.0,0.08333333333333333
監視,0.0,0.0
新道,0.0,0.038461538461538464
歩調,0.0,0.0
見送り,0.0,0.0
外事,0.0,0.0
菊池,0.0,0.4
志願者,0.0,0.0
司法,0.0,0.5
学務,0.0,0.0
改定,0.0,0.16666666666666666
主典,0.0,0.0
中判,0.0,0.0
官庁,0.0,0.0
会計課,0.0,0.0
函衛,0.0,0.0
制定,0.0,0.5909090909090909
分掌,0.0,0.0
邏卒,0.0,0.0
海関,0.0,0.0
退任,0.0,0.0
章程,0.0,0.0
置県,0.0,0.0
廃藩,0.0,0.0
正院,0.0,0.0
正教会,0.0,0.0
衛生,0.0,0.6166666666666667
研修,0.0,0.0
生産量,0.0,0.0
増減,0.0,0.25757575757575757
建網,0.0,0.0
有志,0.0,0.7777777777777777
勃興,0.0,0.0
対応,0.0,0.6045995670995671
取組,0.0,0.0
買付,0.0,0.5
三重,0.0,0.8333333333333333
自分,0.0,0.058823529411764705
契約,0.0,0.93015873015873
抵抗,0.0,0.0
船名,0.0,0.2
競売,0.0,0.0
追放,0.0,0.03125
村々,0.0,0.0
職人,0.0,0.16666666666666666
家作,0.0,0.0
日雇い,0.0,0.0
停泊,0.0,0.0
衝突,0.0,0.0
概略,0.0,0.5
大洋,0.0,0.0
清水,0.0,0.0
興行,0.0,0.5
免許,0.0,0.0
異人,0.0,0.0
大石,0.0,0.0
茶屋,0.0,0.0
長屋,0.0,0.0
娼妓,0.0,0.0
観音,0.0,0.0
幕領,0.0,0.0
例祭,0.0,0.07692307692307693
私娼,0.0,0.0
法華,0.0,0.0
没落,0.0,0.25
歳出,0.0,0.0
総裁,0.0,0.25
過ぎ,0.0,0.2111111111111111
芸者,0.0,0.8859649122807016
渡世,0.0,0.0
大工,0.0,0.07692307692307693
遊び,0.0,0.0
子供たち,0.0,0.3333333333333333
繁忙,0.0,0.0
果物,0.0,0.0
例外,0.0,0.16666666666666666
趨勢,0.0,0.25
達し,0.0,1.9877344877344878
重役,0.0,0.45
働き,0.0,0.6075757575757577
窮民,0.0,0.0
措置,0.0,0.41382575757575757
町家,0.0,0.5
業態,0.0,0.14090909090909093
小右衛門,0.0,0.2
島田,0.0,0.06666666666666667
菓子,0.0,0.06666666666666667
施政,0.0,0.0
出納,0.0,0.3333333333333333
諸税,0.0,0.0
職制,0.0,0.0
引継ぎ,0.0,0.1111111111111111
貸金,0.0,0.09090909090909091
水野,0.0,0.0
裁縫,0.0,0.0
藤田,0.0,0.3333333333333333
軌道,0.0,1.1698841698841698
手配,0.0,0.16666666666666666
幕閣,0.0,0.0
推進,0.0,0.6217948717948718
教導,0.0,0.0
か村,0.0,0.0
改善,0.0,0.5928571428571429
配慮,0.0,0.11538461538461539
実行,0.0,0.3333333333333333
航行,0.0,0.5
捕鯨船,0.0,0.0
山の手,0.0,0.75
アメリカ人,0.0,0.04
全文,0.0,0.0
心得,0.0,0.16666666666666666
又左衛門,0.0,0.0
遠藤,0.0,0.2909090909090909
勘解由,0.0,0.0
達書,0.0,0.058823529411764705
日米,0.0,0.0
返還,0.0,0.1111111111111111
調印,0.0,0.7575757575757576
艦船,0.0,0.3333333333333333
国境,0.0,0.0
回航,0.0,0.0
全権,0.0,0.0
小間物,0.0,0.5
見物,0.0,0.0
神仏,0.0,0.0
葬儀,0.0,0.0
退去,0.0,0.0
約定,0.0,0.05263157894736842
挨拶,0.0,0.5761904761904761
ウイリアムズ,0.0,0.0
翌日,0.0,0.03225806451612903
平山,0.0,0.0
責任,0.0,1.25
通告,0.0,0.0
署名,0.0,0.13090909090909092
ポーハタン,0.0,0.0
要請,0.0,0.9238095238095236
サケ,0.0,0.045454545454545456
船長,0.0,0.05555555555555555
帆船,0.0,0.711111111111111
同日,0.0,0.95
見通し,0.0,0.2857142857142857
ミシシッピー,0.0,0.0
締結,0.0,0.0
英仏,0.0,0.0
勃発,0.0,0.0
藤兵衛,0.0,0.7
若山,0.0,0.0
教師,0.0,0.09090909090909091
推薦,0.0,0.0
先生,0.0,0.2857142857142857
兵士,0.0,0.03333333333333333
石田,0.0,0.2361111111111111
文章,0.0,0.0
住職,0.0,0.0
焦点,0.0,0.034482758620689655
論議,0.0,0.0
捻出,0.0,0.0
設計,0.0,0.02564102564102564
築城,0.0,0.0
欠乏,0.0,0.12424242424242424
紛議,0.0,0.0
永井,0.0,0.25
送還,0.0,0.0
付録,0.0,0.0
郷里,0.0,0.058823529411764705
プチャーチン,0.0,0.0
捕鯨,0.0,0.0
琉球,0.0,0.0
財産,0.0,0.5357142857142857
回答,0.0,0.29166666666666663
和親,0.0,0.16666666666666666
牧師,0.0,0.0
俳句,0.0,0.0
嘉七,0.0,1.8
浅草,0.0,0.0
幼児,0.0,0.0
商家,0.0,0.0
生まれ,0.0,1.4446687370600413
山崎,0.0,0.0
社中,0.0,0.45
結社,0.0,0.625
杉浦,0.0,1.5833333333333333
山ノ上町,0.0,0.0
消防,0.0,1.5
消火,0.0,0.0
寄港,0.0,0.0
多大,0.0,0.3333333333333333
安全,0.0,0.2
大島,0.0,0.75
船大工,0.0,0.07692307692307693
要求,0.0,0.047619047619047616
東回り,0.0,0.0
飛躍的,0.0,0.0
産額,0.0,0.6428571428571428
通用,0.0,0.0
払下,0.0,1.1666666666666665
代金,0.0,0.8575757575757575
払下げ,0.0,0.8333333333333333
落札,0.0,0.0
入札,0.0,0.1
移出,0.0,0.6435897435897435
塩魚,0.0,0.0
同志,0.0,0.3611111111111111
塩鮭,0.0,0.05555555555555555
家業,0.0,0.17261904761904762
盛況,0.0,0.5958333333333333
塩鱒,0.0,0.05555555555555555
搾粕,0.0,0.0
建造,0.0,1.4
努力,0.0,0.65
領有,0.0,0.0
うえ,0.0,0.5714285714285714
国後島,0.0,0.14285714285714285
相談,0.0,1.15
必需品,0.0,0.4432234432234432
荒物,0.0,1.1666666666666667
太物,0.0,0.11025641025641025
看板,0.0,1.0
金兵衛,0.0,0.0
弥吉,0.0,0.0
水戸,0.0,0.0
金額,0.0,0.36250000000000004
追加,0.0,0.5
値段,0.0,0.6526315789473685
民事,0.0,0.0
地所,0.0,0.7019230769230769
法令,0.0,0.0
